node	gene_id	taxon	panther_id	gene_name	go_terms
phyparts_dup.dupl.5	DEEC@DN1717_c0_g2_i2	DEEC	PTHR27002:SF839	NON-SPECIFIC SERINE_THREONINE PROTEIN KINASE	transferase activity#GO:0016740;phosphotransferase activity, alcohol group as acceptor#GO:0016773;catalytic activity#GO:0003824;protein serine/threonine kinase activity#GO:0004674;transferase activity, transferring phosphorus-containing groups#GO:0016772;catalytic activity, acting on a protein#GO:0140096;kinase activity#GO:0016301;protein kinase activity#GO:0004672
phyparts_dup.dupl.5	DEEC@DN17183_c0_g2_i1	DEEC	PTHR43725:SF49	UDP-GLUCOSE 4-EPIMERASE	racemase and epimerase activity, acting on carbohydrates and derivatives#GO:0016857;isomerase activity#GO:0016853;catalytic activity#GO:0003824
phyparts_dup.dupl.5	DEEC@DN17427_c0_g2_i1	DEEC	PTHR24221:SF603	MULTIDRUG_PHEROMONE EXPORTER, MDR FAMILY, ABC TRANSPORTER FAMILY	transmembrane transporter activity#GO:0022857;primary active transmembrane transporter activity#GO:0015399;ATP-dependent activity#GO:0140657;ATPase-coupled transmembrane transporter activity#GO:0042626;transporter activity#GO:0005215;active transmembrane transporter activity#GO:0022804
phyparts_dup.dupl.5	DEEC@DN17830_c0_g1_i1	DEEC	PTHR11629:SF72	V-TYPE PROTON ATPASE SUBUNIT A1	enzyme binding#GO:0019899;protein binding#GO:0005515;binding#GO:0005488
phyparts_dup.dupl.5	DEEC@DN18176_c0_g1_i1	DEEC	PTHR10099:SF15	PHOSPHORIBOSYLFORMYLGLYCINAMIDINE SYNTHASE	ligase activity#GO:0016874;catalytic activity#GO:0003824
phyparts_dup.dupl.5	DEEC@DN18425_c0_g1_i1	DEEC	PTHR45763:SF60	AB HYDROLASE-1 DOMAIN-CONTAINING PROTEIN	
phyparts_dup.dupl.5	DEEC@DN1849_c0_g2_i1	DEEC	PTHR48006:SF60	PROTEIN KINASE DOMAIN-CONTAINING PROTEIN	
phyparts_dup.dupl.5	DEEC@DN1849_c0_g3_i2	DEEC	PTHR48006:SF60	PROTEIN KINASE DOMAIN-CONTAINING PROTEIN	
phyparts_dup.dupl.5	DEEC@DN18810_c0_g1_i1	DEEC	PTHR48054:SF21	KINASE FAMILY WITH LEUCINE-RICH REPEAT DOMAIN-CONTAINING PROTEIN	
phyparts_dup.dupl.5	DEEC@DN1977_c1_g1_i2	DEEC	PTHR48035:SF4	RRM DOMAIN-CONTAINING PROTEIN	
phyparts_dup.dupl.5	DEEC@DN19936_c0_g1_i1	DEEC	PTHR47974:SF4	RECEPTOR-LIKE SERINE_THREONINE-PROTEIN KINASE	
phyparts_dup.dupl.5	DEEC@DN20163_c0_g1_i1	DEEC	PTHR24282:SF251	CYTOCHROME P450 CYP72A219-LIKE	oxidoreductase activity#GO:0016491;catalytic activity#GO:0003824;monooxygenase activity#GO:0004497
phyparts_dup.dupl.5	DEEC@DN2140_c0_g1_i10	DEEC	PTHR22950:SF289	AMINO ACID TRANSPORTER AVT6C-LIKE	L-amino acid transmembrane transporter activity#GO:0015179;transmembrane transporter activity#GO:0022857;carboxylic acid transmembrane transporter activity#GO:0046943;amino acid transmembrane transporter activity#GO:0015171;organic anion transmembrane transporter activity#GO:0008514;transporter activity#GO:0005215;organic acid transmembrane transporter activity#GO:0005342
phyparts_dup.dupl.5	DEEC@DN21832_c0_g1_i1	DEEC	PTHR12360:SF1	NF-X1-TYPE ZINC FINGER PROTEIN NFXL1	sequence-specific double-stranded DNA binding#GO:1990837;transcription cis-regulatory region binding#GO:0000976;transcription regulatory region nucleic acid binding#GO:0001067;sequence-specific DNA binding#GO:0043565;nucleic acid binding#GO:0003676;transcription regulator activity#GO:0140110;DNA-binding transcription factor activity#GO:0003700;RNA polymerase II transcription regulatory region sequence-specific DNA binding#GO:0000977;binding#GO:0005488;organic cyclic compound binding#GO:0097159;DNA binding#GO:0003677;double-stranded DNA binding#GO:0003690;DNA-binding transcription factor activity, RNA polymerase II-specific#GO:0000981
phyparts_dup.dupl.5	DEEC@DN2216_c0_g1_i5	DEEC	PTHR45763:SF19	ALPHA_BETA-HYDROLASES SUPERFAMILY PROTEIN	
phyparts_dup.dupl.5	DEEC@DN24760_c0_g1_i1	DEEC	PTHR24223:SF369	ABC TRANSPORTER C FAMILY MEMBER 10	transmembrane transporter activity#GO:0022857;primary active transmembrane transporter activity#GO:0015399;ATP-dependent activity#GO:0140657;ATPase-coupled transmembrane transporter activity#GO:0042626;transporter activity#GO:0005215;active transmembrane transporter activity#GO:0022804
phyparts_dup.dupl.5	DEEC@DN25224_c0_g1_i1	DEEC	PTHR10099:SF8	PHOSPHORIBOSYLFORMYLGLYCINAMIDINE SYNTHASE	ligase activity#GO:0016874;catalytic activity#GO:0003824
phyparts_dup.dupl.5	DEEC@DN2745_c0_g1_i1	DEEC	PTHR18966:SF597	GLUTAMATE RECEPTOR 3.3	signaling receptor activity#GO:0038023;passive transmembrane transporter activity#GO:0022803;transmembrane transporter activity#GO:0022857;gated channel activity#GO:0022836;molecular transducer activity#GO:0060089;ligand-gated monoatomic ion channel activity#GO:0015276;transporter activity#GO:0005215;monoatomic ion channel activity#GO:0005216;monoatomic ion transmembrane transporter activity#GO:0015075;channel activity#GO:0015267;ligand-gated channel activity#GO:0022834
phyparts_dup.dupl.5	DEEC@DN29517_c0_g1_i1	DEEC	PTHR43880:SF7	ALCOHOL DEHYDROGENASE-LIKE 7	cation binding#GO:0043169;small molecule binding#GO:0036094;zinc ion binding#GO:0008270;binding#GO:0005488;catalytic activity#GO:0003824;transition metal ion binding#GO:0046914;metal ion binding#GO:0046872;oxidoreductase activity, acting on CH-OH group of donors#GO:0016614;ion binding#GO:0043167;oxidoreductase activity#GO:0016491;oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor#GO:0016616
phyparts_dup.dupl.5	DEEC@DN29660_c0_g1_i1	DEEC	PTHR48056:SF23	PROTEIN KINASE DOMAIN-CONTAINING PROTEIN	protein binding#GO:0005515;binding#GO:0005488;signaling receptor binding#GO:0005102
phyparts_dup.dupl.5	DEEC@DN303_c0_g1_i5	DEEC	PTHR46277:SF19	RANDOM SLUG PROTEIN 5-LIKE	
phyparts_dup.dupl.5	DEEC@DN303_c0_g2_i2	DEEC	PTHR46277:SF19	RANDOM SLUG PROTEIN 5-LIKE	
phyparts_dup.dupl.5	DEEC@DN303_c0_g3_i1	DEEC	PTHR46277:SF19	RANDOM SLUG PROTEIN 5-LIKE	
phyparts_dup.dupl.5	DEEC@DN31416_c0_g1_i1	DEEC	PTHR31170	BNAC04G53230D PROTEIN	
phyparts_dup.dupl.5	DEEC@DN3492_c0_g1_i3	DEEC	PTHR10099:SF10	PHOSPHORIBOSYLFORMYLGLYCINAMIDINE SYNTHASE	ligase activity#GO:0016874;catalytic activity#GO:0003824
phyparts_dup.dupl.5	DEEC@DN3492_c0_g1_i4	DEEC	PTHR10099:SF10	PHOSPHORIBOSYLFORMYLGLYCINAMIDINE SYNTHASE	ligase activity#GO:0016874;catalytic activity#GO:0003824
phyparts_dup.dupl.5	DEEC@DN3864_c0_g1_i12	DEEC	PTHR22593:SF9	TRANSMEMBRANE PROTEIN 18	
phyparts_dup.dupl.5	DEEC@DN5043_c0_g1_i2	DEEC	PTHR48006:SF60	PROTEIN KINASE DOMAIN-CONTAINING PROTEIN	
phyparts_dup.dupl.5	DEEC@DN5043_c0_g2_i1	DEEC	PTHR48006:SF60	PROTEIN KINASE DOMAIN-CONTAINING PROTEIN	
phyparts_dup.dupl.5	DEEC@DN5048_c0_g1_i1	DEEC	PTHR10209:SF590	2-OXOGLUTARATE (2OG) AND FE(II)-DEPENDENT OXYGENASE SUPERFAMILY PROTEIN	
phyparts_dup.dupl.5	DEEC@DN5048_c0_g3_i1	DEEC	PTHR10209:SF590	2-OXOGLUTARATE (2OG) AND FE(II)-DEPENDENT OXYGENASE SUPERFAMILY PROTEIN	
phyparts_dup.dupl.5	DEEC@DN5048_c0_g5_i2	DEEC	PTHR10209:SF590	2-OXOGLUTARATE (2OG) AND FE(II)-DEPENDENT OXYGENASE SUPERFAMILY PROTEIN	
phyparts_dup.dupl.5	DEEC@DN5171_c0_g1_i1	DEEC	PTHR43570:SF17	ALDEHYDE DEHYDROGENASE FAMILY 3 MEMBER F1	oxidoreductase activity#GO:0016491;catalytic activity#GO:0003824
phyparts_dup.dupl.5	DEEC@DN5216_c0_g1_i1	DEEC	PTHR10209:SF460	FE2OG DIOXYGENASE DOMAIN-CONTAINING PROTEIN	
phyparts_dup.dupl.5	DEEC@DN5244_c0_g1_i1	DEEC	PTHR24282:SF255	CYTOCHROME P450 72A11-RELATED	oxidoreductase activity#GO:0016491;catalytic activity#GO:0003824;monooxygenase activity#GO:0004497
phyparts_dup.dupl.5	DEEC@DN5367_c0_g1_i1	DEEC	PTHR11654:SF393	OS05G0410500 PROTEIN	transmembrane transporter activity#GO:0022857;transporter activity#GO:0005215
phyparts_dup.dupl.5	DEEC@DN5367_c0_g1_i2	DEEC	PTHR11654:SF393	OS05G0410500 PROTEIN	transmembrane transporter activity#GO:0022857;transporter activity#GO:0005215
phyparts_dup.dupl.5	DEEC@DN5680_c0_g1_i1	DEEC	PTHR46056:SF10	LONG-CHAIN-ALCOHOL OXIDASE FAO3	
phyparts_dup.dupl.5	DEEC@DN5680_c1_g1_i1	DEEC	PTHR46056:SF10	LONG-CHAIN-ALCOHOL OXIDASE FAO3	
phyparts_dup.dupl.5	DEEC@DN5680_c1_g2_i1	DEEC	PTHR46056:SF10	LONG-CHAIN-ALCOHOL OXIDASE FAO3	
phyparts_dup.dupl.5	DEEC@DN5680_c1_g3_i1	DEEC	PTHR46056:SF10	LONG-CHAIN-ALCOHOL OXIDASE FAO3	
phyparts_dup.dupl.5	DEEC@DN5680_c1_g5_i1	DEEC	PTHR46056:SF10	LONG-CHAIN-ALCOHOL OXIDASE FAO3	
phyparts_dup.dupl.5	DEEC@DN6145_c0_g1_i1	DEEC	PTHR23504:SF105	PROTEIN ZINC INDUCED FACILITATOR 1-LIKE	
phyparts_dup.dupl.5	DEEC@DN6145_c0_g2_i1	DEEC	PTHR23504:SF114	PROTEIN ZINC INDUCED FACILITATOR-LIKE 1	secondary active transmembrane transporter activity#GO:0015291;inorganic molecular entity transmembrane transporter activity#GO:0015318;antiporter activity#GO:0015297;transmembrane transporter activity#GO:0022857;potassium ion transmembrane transporter activity#GO:0015079;metal ion transmembrane transporter activity#GO:0046873;active monoatomic ion transmembrane transporter activity#GO:0022853;monoatomic cation transmembrane transporter activity#GO:0008324;inorganic cation transmembrane transporter activity#GO:0022890;transporter activity#GO:0005215;active transmembrane transporter activity#GO:0022804;monoatomic ion transmembrane transporter activity#GO:0015075
phyparts_dup.dupl.5	DEEC@DN6145_c0_g3_i1	DEEC	PTHR23504:SF114	PROTEIN ZINC INDUCED FACILITATOR-LIKE 1	secondary active transmembrane transporter activity#GO:0015291;inorganic molecular entity transmembrane transporter activity#GO:0015318;antiporter activity#GO:0015297;transmembrane transporter activity#GO:0022857;potassium ion transmembrane transporter activity#GO:0015079;metal ion transmembrane transporter activity#GO:0046873;active monoatomic ion transmembrane transporter activity#GO:0022853;monoatomic cation transmembrane transporter activity#GO:0008324;inorganic cation transmembrane transporter activity#GO:0022890;transporter activity#GO:0005215;active transmembrane transporter activity#GO:0022804;monoatomic ion transmembrane transporter activity#GO:0015075
phyparts_dup.dupl.5	DEEC@DN6603_c0_g1_i1	DEEC	PTHR31050:SF3	OS08G0412800 PROTEIN	
phyparts_dup.dupl.5	DEEC@DN6603_c0_g1_i2	DEEC	PTHR31050:SF13	TRANSCRIPTION FACTOR	
phyparts_dup.dupl.5	DEEC@DN6894_c0_g1_i2	DEEC	PTHR31388:SF24	PEROXIDASE 52	
phyparts_dup.dupl.5	DEEC@DN6943_c0_g2_i1	DEEC	PTHR31388:SF24	PEROXIDASE 52	
phyparts_dup.dupl.5	DEEC@DN7363_c0_g1_i1	DEEC	PTHR47974:SF4	RECEPTOR-LIKE SERINE_THREONINE-PROTEIN KINASE	
phyparts_dup.dupl.5	DEEC@DN7363_c0_g2_i1	DEEC	PTHR47974:SF4	RECEPTOR-LIKE SERINE_THREONINE-PROTEIN KINASE	
phyparts_dup.dupl.5	DEEC@DN7712_c0_g2_i2	DEEC	PTHR47974:SF4	RECEPTOR-LIKE SERINE_THREONINE-PROTEIN KINASE	
phyparts_dup.dupl.5	DEEC@DN8396_c0_g2_i1	DEEC	PTHR12360:SF1	NF-X1-TYPE ZINC FINGER PROTEIN NFXL1	sequence-specific double-stranded DNA binding#GO:1990837;transcription cis-regulatory region binding#GO:0000976;transcription regulatory region nucleic acid binding#GO:0001067;sequence-specific DNA binding#GO:0043565;nucleic acid binding#GO:0003676;transcription regulator activity#GO:0140110;DNA-binding transcription factor activity#GO:0003700;RNA polymerase II transcription regulatory region sequence-specific DNA binding#GO:0000977;binding#GO:0005488;organic cyclic compound binding#GO:0097159;DNA binding#GO:0003677;double-stranded DNA binding#GO:0003690;DNA-binding transcription factor activity, RNA polymerase II-specific#GO:0000981
phyparts_dup.dupl.5	DEEC@DN8595_c0_g1_i1	DEEC	PTHR48044:SF22	GLYCOSYLTRANSFERASE	
phyparts_dup.dupl.5	DEEC@DN8595_c0_g2_i1	DEEC	PTHR48044:SF22	GLYCOSYLTRANSFERASE	
phyparts_dup.dupl.5	DEEC@DN8595_c0_g3_i1	DEEC	PTHR48044:SF22	GLYCOSYLTRANSFERASE	
phyparts_dup.dupl.5	DEEC@DN931_c0_g1_i3	DEEC	PTHR11654:SF393	OS05G0410500 PROTEIN	transmembrane transporter activity#GO:0022857;transporter activity#GO:0005215
phyparts_dup.dupl.5	DEEC@DN931_c0_g1_i7	DEEC	PTHR11654:SF393	OS05G0410500 PROTEIN	transmembrane transporter activity#GO:0022857;transporter activity#GO:0005215
phyparts_dup.dupl.5	MECR2@DN10384_c0_g3_i1	MECR2	PTHR27002:SF839	NON-SPECIFIC SERINE_THREONINE PROTEIN KINASE	transferase activity#GO:0016740;phosphotransferase activity, alcohol group as acceptor#GO:0016773;catalytic activity#GO:0003824;protein serine/threonine kinase activity#GO:0004674;transferase activity, transferring phosphorus-containing groups#GO:0016772;catalytic activity, acting on a protein#GO:0140096;kinase activity#GO:0016301;protein kinase activity#GO:0004672
phyparts_dup.dupl.5	MECR2@DN10424_c0_g1_i25	MECR2	PTHR27002:SF839	NON-SPECIFIC SERINE_THREONINE PROTEIN KINASE	transferase activity#GO:0016740;phosphotransferase activity, alcohol group as acceptor#GO:0016773;catalytic activity#GO:0003824;protein serine/threonine kinase activity#GO:0004674;transferase activity, transferring phosphorus-containing groups#GO:0016772;catalytic activity, acting on a protein#GO:0140096;kinase activity#GO:0016301;protein kinase activity#GO:0004672
phyparts_dup.dupl.5	MECR2@DN10424_c0_g1_i29	MECR2	PTHR27002:SF839	NON-SPECIFIC SERINE_THREONINE PROTEIN KINASE	transferase activity#GO:0016740;phosphotransferase activity, alcohol group as acceptor#GO:0016773;catalytic activity#GO:0003824;protein serine/threonine kinase activity#GO:0004674;transferase activity, transferring phosphorus-containing groups#GO:0016772;catalytic activity, acting on a protein#GO:0140096;kinase activity#GO:0016301;protein kinase activity#GO:0004672
phyparts_dup.dupl.5	MECR2@DN10424_c0_g2_i1	MECR2	PTHR27002:SF839	NON-SPECIFIC SERINE_THREONINE PROTEIN KINASE	transferase activity#GO:0016740;phosphotransferase activity, alcohol group as acceptor#GO:0016773;catalytic activity#GO:0003824;protein serine/threonine kinase activity#GO:0004674;transferase activity, transferring phosphorus-containing groups#GO:0016772;catalytic activity, acting on a protein#GO:0140096;kinase activity#GO:0016301;protein kinase activity#GO:0004672
phyparts_dup.dupl.5	MECR2@DN10424_c0_g3_i1	MECR2	PTHR27002:SF839	NON-SPECIFIC SERINE_THREONINE PROTEIN KINASE	transferase activity#GO:0016740;phosphotransferase activity, alcohol group as acceptor#GO:0016773;catalytic activity#GO:0003824;protein serine/threonine kinase activity#GO:0004674;transferase activity, transferring phosphorus-containing groups#GO:0016772;catalytic activity, acting on a protein#GO:0140096;kinase activity#GO:0016301;protein kinase activity#GO:0004672
phyparts_dup.dupl.5	MECR2@DN10424_c1_g1_i1	MECR2	PTHR32444:SF63	G-TYPE LECTIN S-RECEPTOR-LIKE SERINE_THREONINE-PROTEIN KINASE RKS1	
phyparts_dup.dupl.5	MECR2@DN10424_c1_g3_i1	MECR2	PTHR32444:SF63	G-TYPE LECTIN S-RECEPTOR-LIKE SERINE_THREONINE-PROTEIN KINASE RKS1	
phyparts_dup.dupl.5	MECR2@DN10996_c0_g4_i1	MECR2	PTHR48054:SF21	KINASE FAMILY WITH LEUCINE-RICH REPEAT DOMAIN-CONTAINING PROTEIN	
phyparts_dup.dupl.5	MECR2@DN11035_c0_g1_i1	MECR2	PTHR48056:SF23	PROTEIN KINASE DOMAIN-CONTAINING PROTEIN	protein binding#GO:0005515;binding#GO:0005488;signaling receptor binding#GO:0005102
phyparts_dup.dupl.5	MECR2@DN1106_c0_g2_i4	MECR2	PTHR43570:SF17	ALDEHYDE DEHYDROGENASE FAMILY 3 MEMBER F1	oxidoreductase activity#GO:0016491;catalytic activity#GO:0003824
phyparts_dup.dupl.5	MECR2@DN11812_c0_g1_i8	MECR2	PTHR10910:SF62	AT07585P-RELATED	nucleic acid binding#GO:0003676;hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines#GO:0016814;adenosine deaminase activity#GO:0004000;RNA binding#GO:0003723;tRNA-specific adenosine deaminase activity#GO:0008251;binding#GO:0005488;catalytic activity#GO:0003824;organic cyclic compound binding#GO:0097159;hydrolase activity#GO:0016787;hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds#GO:0016810;deaminase activity#GO:0019239;double-stranded RNA binding#GO:0003725
phyparts_dup.dupl.5	MECR2@DN12417_c0_g1_i4	MECR2	PTHR47974:SF4	RECEPTOR-LIKE SERINE_THREONINE-PROTEIN KINASE	
phyparts_dup.dupl.5	MECR2@DN12417_c0_g1_i5	MECR2	PTHR47974:SF4	RECEPTOR-LIKE SERINE_THREONINE-PROTEIN KINASE	
phyparts_dup.dupl.5	MECR2@DN13127_c1_g1_i9	MECR2	PTHR42898:SF95	SUBFAMILY NOT NAMED	
phyparts_dup.dupl.5	MECR2@DN13127_c1_g3_i1	MECR2	PTHR42898:SF95	SUBFAMILY NOT NAMED	
phyparts_dup.dupl.5	MECR2@DN13949_c0_g1_i1	MECR2	PTHR43725:SF43	UDP-GLUCOSE 4-EPIMERASE 2	racemase and epimerase activity, acting on carbohydrates and derivatives#GO:0016857;isomerase activity#GO:0016853;catalytic activity#GO:0003824
phyparts_dup.dupl.5	MECR2@DN14542_c0_g1_i3	MECR2	PTHR24282:SF255	CYTOCHROME P450 72A11-RELATED	oxidoreductase activity#GO:0016491;catalytic activity#GO:0003824;monooxygenase activity#GO:0004497
phyparts_dup.dupl.5	MECR2@DN14724_c0_g1_i4	MECR2	PTHR11654:SF393	OS05G0410500 PROTEIN	transmembrane transporter activity#GO:0022857;transporter activity#GO:0005215
phyparts_dup.dupl.5	MECR2@DN14724_c0_g1_i5	MECR2	PTHR11654:SF393	OS05G0410500 PROTEIN	transmembrane transporter activity#GO:0022857;transporter activity#GO:0005215
phyparts_dup.dupl.5	MECR2@DN14724_c0_g1_i8	MECR2	PTHR11654:SF393	OS05G0410500 PROTEIN	transmembrane transporter activity#GO:0022857;transporter activity#GO:0005215
phyparts_dup.dupl.5	MECR2@DN15885_c0_g4_i1	MECR2	PTHR31050:SF3	OS08G0412800 PROTEIN	
phyparts_dup.dupl.5	MECR2@DN16186_c1_g1_i1	MECR2	PTHR18966:SF502	GLUTAMATE RECEPTOR 3.1	signaling receptor activity#GO:0038023;passive transmembrane transporter activity#GO:0022803;transmembrane transporter activity#GO:0022857;gated channel activity#GO:0022836;molecular transducer activity#GO:0060089;ligand-gated monoatomic ion channel activity#GO:0015276;transporter activity#GO:0005215;monoatomic ion channel activity#GO:0005216;monoatomic ion transmembrane transporter activity#GO:0015075;channel activity#GO:0015267;ligand-gated channel activity#GO:0022834
phyparts_dup.dupl.5	MECR2@DN1689_c0_g1_i8	MECR2	PTHR10209:SF590	2-OXOGLUTARATE (2OG) AND FE(II)-DEPENDENT OXYGENASE SUPERFAMILY PROTEIN	
phyparts_dup.dupl.5	MECR2@DN1781_c0_g1_i2	MECR2	PTHR11240:SF53	RIBONUCLEASE 2-LIKE	catalytic activity, acting on RNA#GO:0140098;hydrolase activity, acting on ester bonds#GO:0016788;nuclease activity#GO:0004518;catalytic activity#GO:0003824;hydrolase activity#GO:0016787;catalytic activity, acting on a nucleic acid#GO:0140640;endonuclease activity#GO:0004519;RNA nuclease activity#GO:0004540;RNA endonuclease activity#GO:0004521
phyparts_dup.dupl.5	MECR2@DN19118_c0_g2_i15	MECR2	PTHR10209:SF460	FE2OG DIOXYGENASE DOMAIN-CONTAINING PROTEIN	
phyparts_dup.dupl.5	MECR2@DN1935_c0_g1_i26	MECR2	PTHR22950:SF289	AMINO ACID TRANSPORTER AVT6C-LIKE	L-amino acid transmembrane transporter activity#GO:0015179;transmembrane transporter activity#GO:0022857;carboxylic acid transmembrane transporter activity#GO:0046943;amino acid transmembrane transporter activity#GO:0015171;organic anion transmembrane transporter activity#GO:0008514;transporter activity#GO:0005215;organic acid transmembrane transporter activity#GO:0005342
phyparts_dup.dupl.5	MECR2@DN1999_c0_g1_i33	MECR2	PTHR48006:SF60	PROTEIN KINASE DOMAIN-CONTAINING PROTEIN	
phyparts_dup.dupl.5	MECR2@DN1999_c0_g2_i1	MECR2	PTHR48006:SF60	PROTEIN KINASE DOMAIN-CONTAINING PROTEIN	
phyparts_dup.dupl.5	MECR2@DN23114_c0_g1_i1	MECR2	PTHR22593:SF9	TRANSMEMBRANE PROTEIN 18	
phyparts_dup.dupl.5	MECR2@DN2315_c0_g1_i1	MECR2	PTHR24223:SF369	ABC TRANSPORTER C FAMILY MEMBER 10	transmembrane transporter activity#GO:0022857;primary active transmembrane transporter activity#GO:0015399;ATP-dependent activity#GO:0140657;ATPase-coupled transmembrane transporter activity#GO:0042626;transporter activity#GO:0005215;active transmembrane transporter activity#GO:0022804
phyparts_dup.dupl.5	MECR2@DN24992_c0_g1_i2	MECR2	PTHR27002:SF839	NON-SPECIFIC SERINE_THREONINE PROTEIN KINASE	transferase activity#GO:0016740;phosphotransferase activity, alcohol group as acceptor#GO:0016773;catalytic activity#GO:0003824;protein serine/threonine kinase activity#GO:0004674;transferase activity, transferring phosphorus-containing groups#GO:0016772;catalytic activity, acting on a protein#GO:0140096;kinase activity#GO:0016301;protein kinase activity#GO:0004672
phyparts_dup.dupl.5	MECR2@DN2527_c1_g1_i11	MECR2	PTHR46277:SF19	RANDOM SLUG PROTEIN 5-LIKE	
phyparts_dup.dupl.5	MECR2@DN2527_c1_g1_i3	MECR2	PTHR46277:SF19	RANDOM SLUG PROTEIN 5-LIKE	
