node	gene_id	taxon	panther_id	gene_name	go_terms
phyparts_dup.dupl.11	DEEC@DN1821_c0_g1_i1	DEEC	PTHR47979:SF56	RAS-RELATED PROTEIN RAB11B	GTPase activity#GO:0003924;carbohydrate derivative binding#GO:0097367;nucleotide binding#GO:0000166;small molecule binding#GO:0036094;binding#GO:0005488;catalytic activity#GO:0003824;ribonucleoside triphosphate phosphatase activity#GO:0017111;pyrophosphatase activity#GO:0016462;organic cyclic compound binding#GO:0097159;hydrolase activity#GO:0016787;nucleoside phosphate binding#GO:1901265;hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides#GO:0016818;heterocyclic compound binding#GO:1901363;hydrolase activity, acting on acid anhydrides#GO:0016817;anion binding#GO:0043168;ion binding#GO:0043167
phyparts_dup.dupl.11	DEEC@DN1977_c0_g2_i3	DEEC	PTHR48107:SF6	GLUCOSE AND RIBITOL DEHYDROGENASE HOMOLOG 2	
phyparts_dup.dupl.11	DEEC@DN1977_c0_g4_i1	DEEC	PTHR48107:SF30	GLUCOSE AND RIBITOL DEHYDROGENASE-LIKE ISOFORM X1	
phyparts_dup.dupl.11	DEEC@DN21309_c0_g1_i1	DEEC	PTHR11071:SF562	PEPTIDYL-PROLYL CIS-TRANS ISOMERASE CYP19-4	peptidyl-prolyl cis-trans isomerase activity#GO:0003755;isomerase activity#GO:0016853;catalytic activity, acting on a protein#GO:0140096;binding#GO:0005488;catalytic activity#GO:0003824;amide binding#GO:0033218;peptide binding#GO:0042277
phyparts_dup.dupl.11	DEEC@DN23516_c0_g1_i3	DEEC	PTHR43895:SF163	NON-SPECIFIC SERINE_THREONINE PROTEIN KINASE	transferase activity#GO:0016740;phosphotransferase activity, alcohol group as acceptor#GO:0016773;catalytic activity#GO:0003824;protein serine/threonine kinase activity#GO:0004674;transferase activity, transferring phosphorus-containing groups#GO:0016772;catalytic activity, acting on a protein#GO:0140096;kinase activity#GO:0016301;protein kinase activity#GO:0004672
phyparts_dup.dupl.11	DEEC@DN24279_c0_g1_i1	DEEC	PTHR19241:SF638	ABC TRANSPORTER G FAMILY MEMBER 34-RELATED	
phyparts_dup.dupl.11	DEEC@DN2447_c0_g2_i1	DEEC	PTHR46548	BAH AND TFIIS DOMAIN-CONTAINING PROTEIN-RELATED	
phyparts_dup.dupl.11	DEEC@DN2447_c0_g3_i1	DEEC	PTHR46548:SF1	BAH AND TFIIS DOMAIN-CONTAINING PROTEIN-RELATED	
phyparts_dup.dupl.11	DEEC@DN2475_c0_g1_i2	DEEC	PTHR45622:SF52	ULTRAVIOLET-B RECEPTOR UVR8	
phyparts_dup.dupl.11	DEEC@DN25545_c0_g1_i1	DEEC	PTHR11926:SF1464	UDP-GLYCOSYLTRANSFERASE 76B1-LIKE	UDP-glucosyltransferase activity#GO:0035251;transferase activity#GO:0016740;glucosyltransferase activity#GO:0046527;glycosyltransferase activity#GO:0016757;catalytic activity#GO:0003824;UDP-glycosyltransferase activity#GO:0008194;hexosyltransferase activity#GO:0016758
phyparts_dup.dupl.11	DEEC@DN2576_c0_g1_i4	DEEC	PTHR22835:SF656	LANATOSIDE 15'-O-ACETYLESTERASE	
phyparts_dup.dupl.11	DEEC@DN26196_c0_g1_i1	DEEC	PTHR18968:SF168	ACETOLACTATE SYNTHASE	nucleotide binding#GO:0000166;transferase activity#GO:0016740;small molecule binding#GO:0036094;binding#GO:0005488;catalytic activity#GO:0003824;organic cyclic compound binding#GO:0097159;nucleoside phosphate binding#GO:1901265;flavin adenine dinucleotide binding#GO:0050660;heterocyclic compound binding#GO:1901363;ion binding#GO:0043167;anion binding#GO:0043168
phyparts_dup.dupl.11	DEEC@DN2724_c0_g1_i10	DEEC	PTHR15241:SF337	SERINE_ARGININE-RICH SPLICING FACTOR SR45A	
phyparts_dup.dupl.11	DEEC@DN2724_c0_g1_i3	DEEC	PTHR15241:SF337	SERINE_ARGININE-RICH SPLICING FACTOR SR45A	
phyparts_dup.dupl.11	DEEC@DN2962_c0_g1_i1	DEEC	PTHR11926:SF1464	UDP-GLYCOSYLTRANSFERASE 76B1-LIKE	UDP-glucosyltransferase activity#GO:0035251;transferase activity#GO:0016740;glucosyltransferase activity#GO:0046527;glycosyltransferase activity#GO:0016757;catalytic activity#GO:0003824;UDP-glycosyltransferase activity#GO:0008194;hexosyltransferase activity#GO:0016758
phyparts_dup.dupl.11	DEEC@DN2962_c0_g1_i2	DEEC	PTHR11926:SF1464	UDP-GLYCOSYLTRANSFERASE 76B1-LIKE	UDP-glucosyltransferase activity#GO:0035251;transferase activity#GO:0016740;glucosyltransferase activity#GO:0046527;glycosyltransferase activity#GO:0016757;catalytic activity#GO:0003824;UDP-glycosyltransferase activity#GO:0008194;hexosyltransferase activity#GO:0016758
phyparts_dup.dupl.11	DEEC@DN311_c0_g1_i1	DEEC	PTHR19375:SF555	70 KDA HEAT SHOCK PROTEIN	
phyparts_dup.dupl.11	DEEC@DN31665_c0_g1_i1	DEEC	PTHR31148:SF1	U1 SMALL NUCLEAR RIBONUCLEOPROTEIN C	nucleic acid binding#GO:0003676;RNA binding#GO:0003723;pre-mRNA binding#GO:0036002;binding#GO:0005488;organic cyclic compound binding#GO:0097159
phyparts_dup.dupl.11	DEEC@DN32049_c0_g1_i1	DEEC	PTHR11081:SF9	FLAP ENDONUCLEASE 1	DNA endonuclease activity#GO:0004520;hydrolase activity, acting on ester bonds#GO:0016788;nuclease activity#GO:0004518;catalytic activity#GO:0003824;catalytic activity, acting on a nucleic acid#GO:0140640;hydrolase activity#GO:0016787;endonuclease activity#GO:0004519;DNA nuclease activity#GO:0004536;catalytic activity, acting on DNA#GO:0140097
phyparts_dup.dupl.11	DEEC@DN3318_c0_g2_i1	DEEC	PTHR12378:SF10	OS04G0548000 PROTEIN	hydrolase activity#GO:0016787;deubiquitinase activity#GO:0101005;ubiquitin-like protein peptidase activity#GO:0019783;peptidase activity#GO:0008233;catalytic activity, acting on a protein#GO:0140096;catalytic activity#GO:0003824
phyparts_dup.dupl.11	DEEC@DN33807_c0_g1_i1	DEEC	PTHR14255:SF5	SULFITE EXPORTER TAUE_SAFE FAMILY PROTEIN 4	
phyparts_dup.dupl.11	DEEC@DN4174_c0_g1_i1	DEEC	PTHR47880:SF1	OS05G0353300 PROTEIN	
phyparts_dup.dupl.11	DEEC@DN4174_c0_g1_i1	DEEC	PTHR47880	OS05G0353300 PROTEIN	
phyparts_dup.dupl.11	DEEC@DN4398_c0_g1_i1	DEEC	PTHR45751:SF30	E3 UBIQUITIN-PROTEIN LIGASE RGLG5	transferase activity#GO:0016740;acyltransferase activity#GO:0016746;aminoacyltransferase activity#GO:0016755;ubiquitin-protein transferase activity#GO:0004842;catalytic activity, acting on a protein#GO:0140096;catalytic activity#GO:0003824;ubiquitin-like protein transferase activity#GO:0019787
phyparts_dup.dupl.11	DEEC@DN450_c0_g1_i3	DEEC	PTHR10120:SF26	PLASTOGLOBULE-LOCALIZED METALLOPEPTIDASE 48, CHLOROPLASTIC	hydrolase activity#GO:0016787;metalloendopeptidase activity#GO:0004222;metallopeptidase activity#GO:0008237;peptidase activity#GO:0008233;endopeptidase activity#GO:0004175;catalytic activity, acting on a protein#GO:0140096;catalytic activity#GO:0003824
phyparts_dup.dupl.11	DEEC@DN4665_c0_g1_i3	DEEC	PTHR43807:SF12	AMINOTRANSFERASE, CLASSES I AND II FAMILY PROTEIN, EXPRESSED	transaminase activity#GO:0008483;transferase activity#GO:0016740;catalytic activity#GO:0003824
phyparts_dup.dupl.11	DEEC@DN4729_c0_g1_i1	DEEC	PTHR28242:SF68	HISTIDINE-CONTAINING PHOSPHOTRANSFER PROTEIN	transferase activity#GO:0016740;phosphotransferase activity, alcohol group as acceptor#GO:0016773;binding#GO:0005488;catalytic activity#GO:0003824;transferase activity, transferring phosphorus-containing groups#GO:0016772;enzyme binding#GO:0019899;molecular transducer activity#GO:0060089;protein binding#GO:0005515;protein kinase binding#GO:0019901;catalytic activity, acting on a protein#GO:0140096;kinase activity#GO:0016301;kinase binding#GO:0019900;protein kinase activity#GO:0004672
phyparts_dup.dupl.11	DEEC@DN4920_c0_g1_i1	DEEC	PTHR11206:SF486	PROTEIN DETOXIFICATION	transmembrane transporter activity#GO:0022857;transporter activity#GO:0005215
phyparts_dup.dupl.11	DEEC@DN4920_c0_g1_i2	DEEC	PTHR11206:SF486	PROTEIN DETOXIFICATION	transmembrane transporter activity#GO:0022857;transporter activity#GO:0005215
phyparts_dup.dupl.11	DEEC@DN5508_c0_g2_i1	DEEC	PTHR21596:SF3	FACTOR OF DNA METHYLATION 1-RELATED	
phyparts_dup.dupl.11	DEEC@DN6425_c0_g1_i5	DEEC	PTHR23340:SF0	SURP AND G-PATCH DOMAIN-CONTAINING PROTEIN 1 ISOFORM X1	nucleic acid binding#GO:0003676;RNA binding#GO:0003723;binding#GO:0005488;organic cyclic compound binding#GO:0097159
phyparts_dup.dupl.11	DEEC@DN653_c0_g1_i2	DEEC	PTHR24068:SF505	UBC CORE DOMAIN-CONTAINING PROTEIN	ubiquitin-like protein conjugating enzyme activity#GO:0061650;transferase activity#GO:0016740;acyltransferase activity#GO:0016746;ubiquitin-protein transferase activity#GO:0004842;ubiquitin-like protein transferase activity#GO:0019787;catalytic activity#GO:0003824;ubiquitin conjugating enzyme activity#GO:0061631;aminoacyltransferase activity#GO:0016755;catalytic activity, acting on a protein#GO:0140096
phyparts_dup.dupl.11	DEEC@DN653_c0_g1_i3	DEEC	PTHR24068:SF505	UBC CORE DOMAIN-CONTAINING PROTEIN	ubiquitin-like protein conjugating enzyme activity#GO:0061650;transferase activity#GO:0016740;acyltransferase activity#GO:0016746;ubiquitin-protein transferase activity#GO:0004842;ubiquitin-like protein transferase activity#GO:0019787;catalytic activity#GO:0003824;ubiquitin conjugating enzyme activity#GO:0061631;aminoacyltransferase activity#GO:0016755;catalytic activity, acting on a protein#GO:0140096
phyparts_dup.dupl.11	DEEC@DN726_c0_g2_i2	DEEC	PTHR21576:SF44	MAJOR FACILITATOR SUPERFAMILY PROTEIN	
phyparts_dup.dupl.11	DEEC@DN8351_c0_g1_i1	DEEC	PTHR48049:SF35	UDP-GLUCOSYL TRANSFERASE 73B2-RELATED	
phyparts_dup.dupl.11	DEEC@DN851_c0_g1_i4	DEEC	PTHR10791:SF165	BIDIRECTIONAL SUGAR TRANSPORTER SWEET10	transmembrane transporter activity#GO:0022857;sugar transmembrane transporter activity#GO:0051119;transporter activity#GO:0005215;carbohydrate transmembrane transporter activity#GO:0015144
phyparts_dup.dupl.11	DEEC@DN851_c0_g1_i5	DEEC	PTHR10791:SF165	BIDIRECTIONAL SUGAR TRANSPORTER SWEET10	transmembrane transporter activity#GO:0022857;sugar transmembrane transporter activity#GO:0051119;transporter activity#GO:0005215;carbohydrate transmembrane transporter activity#GO:0015144
phyparts_dup.dupl.11	DEEC@DN8854_c0_g1_i1	DEEC	PTHR44083:SF35	TOPLESS-RELATED PROTEIN 4-LIKE ISOFORM X1	
phyparts_dup.dupl.11	DEEC@DN949_c0_g1_i1	DEEC	PTHR31956:SF26	NON-SPECIFIC PHOSPHOLIPASE C2	
phyparts_dup.dupl.11	MECR2@DN1028_c0_g1_i1	MECR2	PTHR45933:SF11	PROTEIN C2-DOMAIN ABA-RELATED 1	
phyparts_dup.dupl.11	MECR2@DN10724_c0_g1_i1	MECR2	PTHR47990:SF81	2-OXOGLUTARATE (2OG) AND FE(II)-DEPENDENT OXYGENASE SUPERFAMILY PROTEIN	2-oxoglutarate-dependent dioxygenase activity#GO:0016706;oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen#GO:0016705;oxidoreductase activity#GO:0016491;catalytic activity#GO:0003824;dioxygenase activity#GO:0051213
phyparts_dup.dupl.11	MECR2@DN11831_c0_g4_i1	MECR2	PTHR21596:SF3	FACTOR OF DNA METHYLATION 1-RELATED	
phyparts_dup.dupl.11	MECR2@DN12015_c0_g1_i1	MECR2	PTHR47214:SF3	TRANSCRIPTION FACTOR AS1	
phyparts_dup.dupl.11	MECR2@DN12291_c0_g1_i5	MECR2	PTHR11081:SF56	FLAP ENDONUCLEASE 1-B	DNA endonuclease activity#GO:0004520;hydrolase activity, acting on ester bonds#GO:0016788;nuclease activity#GO:0004518;5'-3' exonuclease activity#GO:0008409;catalytic activity#GO:0003824;catalytic activity, acting on a nucleic acid#GO:0140640;endonuclease activity#GO:0004519;hydrolase activity#GO:0016787;DNA nuclease activity#GO:0004536;catalytic activity, acting on DNA#GO:0140097;exonuclease activity#GO:0004527
phyparts_dup.dupl.11	MECR2@DN12571_c0_g2_i2	MECR2	PTHR43895:SF163	NON-SPECIFIC SERINE_THREONINE PROTEIN KINASE	transferase activity#GO:0016740;phosphotransferase activity, alcohol group as acceptor#GO:0016773;catalytic activity#GO:0003824;protein serine/threonine kinase activity#GO:0004674;transferase activity, transferring phosphorus-containing groups#GO:0016772;catalytic activity, acting on a protein#GO:0140096;kinase activity#GO:0016301;protein kinase activity#GO:0004672
phyparts_dup.dupl.11	MECR2@DN14391_c0_g1_i1	MECR2	PTHR21576:SF44	MAJOR FACILITATOR SUPERFAMILY PROTEIN	
phyparts_dup.dupl.11	MECR2@DN1517_c0_g1_i2	MECR2	PTHR31148:SF7	U1 SMALL NUCLEAR RIBONUCLEOPROTEIN C	nucleic acid binding#GO:0003676;RNA binding#GO:0003723;pre-mRNA binding#GO:0036002;binding#GO:0005488;organic cyclic compound binding#GO:0097159
phyparts_dup.dupl.11	MECR2@DN15928_c0_g1_i8	MECR2	PTHR11206:SF78	PROTEIN DETOXIFICATION 18	transmembrane transporter activity#GO:0022857;transporter activity#GO:0005215
phyparts_dup.dupl.11	MECR2@DN15928_c1_g1_i1	MECR2	PTHR11206:SF356	PROTEIN DETOXIFICATION	transmembrane transporter activity#GO:0022857;transporter activity#GO:0005215
phyparts_dup.dupl.11	MECR2@DN1603_c0_g1_i4	MECR2	PTHR46310:SF4	OUTER ENVELOPE PROTEIN 64, MITOCHONDRIAL	
phyparts_dup.dupl.11	MECR2@DN1716_c0_g1_i2	MECR2	PTHR44083:SF48	TOPLESS-RELATED PROTEIN 4	
phyparts_dup.dupl.11	MECR2@DN183_c1_g2_i1	MECR2	PTHR47991:SF63	2-OXOGLUTARATE (2OG) AND FE(II)-DEPENDENT OXYGENASE SUPERFAMILY PROTEIN	
phyparts_dup.dupl.11	MECR2@DN1883_c0_g1_i3	MECR2	PTHR43807:SF12	AMINOTRANSFERASE, CLASSES I AND II FAMILY PROTEIN, EXPRESSED	transaminase activity#GO:0008483;transferase activity#GO:0016740;catalytic activity#GO:0003824
phyparts_dup.dupl.11	MECR2@DN1883_c0_g1_i7	MECR2	PTHR43807:SF12	AMINOTRANSFERASE, CLASSES I AND II FAMILY PROTEIN, EXPRESSED	transaminase activity#GO:0008483;transferase activity#GO:0016740;catalytic activity#GO:0003824
phyparts_dup.dupl.11	MECR2@DN1918_c0_g1_i2	MECR2	PTHR31370:SF2	OS08G0105100 PROTEIN	
phyparts_dup.dupl.11	MECR2@DN20048_c1_g1_i2	MECR2	PTHR12378:SF10	OS04G0548000 PROTEIN	hydrolase activity#GO:0016787;deubiquitinase activity#GO:0101005;ubiquitin-like protein peptidase activity#GO:0019783;peptidase activity#GO:0008233;catalytic activity, acting on a protein#GO:0140096;catalytic activity#GO:0003824
phyparts_dup.dupl.11	MECR2@DN20176_c0_g1_i1	MECR2	PTHR11926:SF1464	UDP-GLYCOSYLTRANSFERASE 76B1-LIKE	UDP-glucosyltransferase activity#GO:0035251;transferase activity#GO:0016740;glucosyltransferase activity#GO:0046527;glycosyltransferase activity#GO:0016757;catalytic activity#GO:0003824;UDP-glycosyltransferase activity#GO:0008194;hexosyltransferase activity#GO:0016758
phyparts_dup.dupl.11	MECR2@DN20176_c0_g5_i1	MECR2	PTHR11926:SF1464	UDP-GLYCOSYLTRANSFERASE 76B1-LIKE	UDP-glucosyltransferase activity#GO:0035251;transferase activity#GO:0016740;glucosyltransferase activity#GO:0046527;glycosyltransferase activity#GO:0016757;catalytic activity#GO:0003824;UDP-glycosyltransferase activity#GO:0008194;hexosyltransferase activity#GO:0016758
phyparts_dup.dupl.11	MECR2@DN20176_c1_g3_i1	MECR2	PTHR48049:SF35	UDP-GLUCOSYL TRANSFERASE 73B2-RELATED	
phyparts_dup.dupl.11	MECR2@DN20176_c1_g6_i1	MECR2	PTHR48049:SF35	UDP-GLUCOSYL TRANSFERASE 73B2-RELATED	
phyparts_dup.dupl.11	MECR2@DN209_c0_g1_i2	MECR2	PTHR15241:SF337	SERINE_ARGININE-RICH SPLICING FACTOR SR45A	
phyparts_dup.dupl.11	MECR2@DN2120_c0_g1_i8	MECR2	PTHR10120:SF26	PLASTOGLOBULE-LOCALIZED METALLOPEPTIDASE 48, CHLOROPLASTIC	hydrolase activity#GO:0016787;metalloendopeptidase activity#GO:0004222;metallopeptidase activity#GO:0008237;peptidase activity#GO:0008233;endopeptidase activity#GO:0004175;catalytic activity, acting on a protein#GO:0140096;catalytic activity#GO:0003824
phyparts_dup.dupl.11	MECR2@DN2214_c0_g1_i1	MECR2	PTHR31956:SF26	NON-SPECIFIC PHOSPHOLIPASE C2	
phyparts_dup.dupl.11	MECR2@DN23741_c0_g1_i19	MECR2	PTHR28242:SF68	HISTIDINE-CONTAINING PHOSPHOTRANSFER PROTEIN	transferase activity#GO:0016740;phosphotransferase activity, alcohol group as acceptor#GO:0016773;binding#GO:0005488;catalytic activity#GO:0003824;transferase activity, transferring phosphorus-containing groups#GO:0016772;enzyme binding#GO:0019899;molecular transducer activity#GO:0060089;protein binding#GO:0005515;protein kinase binding#GO:0019901;catalytic activity, acting on a protein#GO:0140096;kinase activity#GO:0016301;kinase binding#GO:0019900;protein kinase activity#GO:0004672
phyparts_dup.dupl.11	MECR2@DN23741_c0_g1_i2	MECR2	PTHR28242:SF68	HISTIDINE-CONTAINING PHOSPHOTRANSFER PROTEIN	transferase activity#GO:0016740;phosphotransferase activity, alcohol group as acceptor#GO:0016773;binding#GO:0005488;catalytic activity#GO:0003824;transferase activity, transferring phosphorus-containing groups#GO:0016772;enzyme binding#GO:0019899;molecular transducer activity#GO:0060089;protein binding#GO:0005515;protein kinase binding#GO:0019901;catalytic activity, acting on a protein#GO:0140096;kinase activity#GO:0016301;kinase binding#GO:0019900;protein kinase activity#GO:0004672
phyparts_dup.dupl.11	MECR2@DN2458_c0_g1_i2	MECR2	PTHR10277:SF60	METHYLTHIOALKYLMALATE SYNTHASE 1, CHLOROPLASTIC-RELATED	transferase activity#GO:0016740;acyltransferase activity#GO:0016746;catalytic activity#GO:0003824
phyparts_dup.dupl.11	MECR2@DN25396_c0_g1_i1	MECR2	PTHR31485:SF33	PEPTIDYL SERINE ALPHA-GALACTOSYLTRANSFERASE	
phyparts_dup.dupl.11	MECR2@DN25396_c0_g2_i1	MECR2	PTHR31485:SF33	PEPTIDYL SERINE ALPHA-GALACTOSYLTRANSFERASE	
phyparts_dup.dupl.11	MECR2@DN287_c1_g1_i1	MECR2	PTHR47880:SF1	OS05G0353300 PROTEIN	
phyparts_dup.dupl.11	MECR2@DN287_c1_g1_i1	MECR2	PTHR47880	OS05G0353300 PROTEIN	
phyparts_dup.dupl.11	MECR2@DN31222_c0_g1_i3	MECR2	PTHR11746:SF336	O-METHYLTRANSFERASE FAMILY PROTEIN	methyltransferase activity#GO:0008168;transferase activity#GO:0016740;transferase activity, transferring one-carbon groups#GO:0016741;O-methyltransferase activity#GO:0008171;catalytic activity#GO:0003824;S-adenosylmethionine-dependent methyltransferase activity#GO:0008757
phyparts_dup.dupl.11	MECR2@DN322_c0_g1_i3	MECR2	PTHR10791:SF165	BIDIRECTIONAL SUGAR TRANSPORTER SWEET10	transmembrane transporter activity#GO:0022857;sugar transmembrane transporter activity#GO:0051119;transporter activity#GO:0005215;carbohydrate transmembrane transporter activity#GO:0015144
phyparts_dup.dupl.11	MECR2@DN322_c0_g1_i4	MECR2	PTHR10791:SF165	BIDIRECTIONAL SUGAR TRANSPORTER SWEET10	transmembrane transporter activity#GO:0022857;sugar transmembrane transporter activity#GO:0051119;transporter activity#GO:0005215;carbohydrate transmembrane transporter activity#GO:0015144
phyparts_dup.dupl.11	MECR2@DN35261_c0_g1_i1	MECR2	PTHR11071:SF562	PEPTIDYL-PROLYL CIS-TRANS ISOMERASE CYP19-4	peptidyl-prolyl cis-trans isomerase activity#GO:0003755;isomerase activity#GO:0016853;catalytic activity, acting on a protein#GO:0140096;binding#GO:0005488;catalytic activity#GO:0003824;amide binding#GO:0033218;peptide binding#GO:0042277
phyparts_dup.dupl.11	MECR2@DN3858_c0_g1_i1	MECR2	PTHR48040	PLEIOTROPIC DRUG RESISTANCE PROTEIN 1-LIKE ISOFORM X1	
