node	gene_id	taxon	panther_id	gene_name	go_terms
phyparts_dup.dupl.12	DEEC@DN679_c1_g1_i2	DEEC	PTHR11206:SF196	PROTEIN DETOXIFICATION	transmembrane transporter activity#GO:0022857;transporter activity#GO:0005215
phyparts_dup.dupl.12	MECR2@DN1191_c0_g1_i1	MECR2	PTHR12233:SF20	VACUOLAR PROTEIN SORTING-ASSOCIATED PROTEIN 26A	
phyparts_dup.dupl.12	MECR2@DN18593_c0_g1_i2	MECR2	PTHR47692	RING/U-BOX SUPERFAMILY PROTEIN	
phyparts_dup.dupl.12	MECR2@DN18593_c0_g1_i2	MECR2	PTHR47692:SF2	ZINC FINGER RING-TYPE DOMAIN CONTAINING PROTEIN	
phyparts_dup.dupl.12	MECR2@DN31222_c0_g1_i3	MECR2	PTHR11746:SF336	O-METHYLTRANSFERASE FAMILY PROTEIN	methyltransferase activity#GO:0008168;transferase activity#GO:0016740;transferase activity, transferring one-carbon groups#GO:0016741;O-methyltransferase activity#GO:0008171;catalytic activity#GO:0003824;S-adenosylmethionine-dependent methyltransferase activity#GO:0008757
phyparts_dup.dupl.12	MECR2@DN35261_c0_g1_i1	MECR2	PTHR11071:SF562	PEPTIDYL-PROLYL CIS-TRANS ISOMERASE CYP19-4	peptidyl-prolyl cis-trans isomerase activity#GO:0003755;isomerase activity#GO:0016853;catalytic activity, acting on a protein#GO:0140096;binding#GO:0005488;catalytic activity#GO:0003824;amide binding#GO:0033218;peptide binding#GO:0042277
phyparts_dup.dupl.12	MECR2@DN6804_c0_g1_i1	MECR2	PTHR24221:SF603	MULTIDRUG_PHEROMONE EXPORTER, MDR FAMILY, ABC TRANSPORTER FAMILY	transmembrane transporter activity#GO:0022857;primary active transmembrane transporter activity#GO:0015399;ATP-dependent activity#GO:0140657;ATPase-coupled transmembrane transporter activity#GO:0042626;transporter activity#GO:0005215;active transmembrane transporter activity#GO:0022804
phyparts_dup.dupl.12	MECR2@DN7035_c0_g2_i1	MECR2	PTHR11757:SF18	PROLYL ENDOPEPTIDASE	
phyparts_dup.dupl.12	SEHU2@DN11420_c0_g1_i1	SEHU2	PTHR47692:SF2	ZINC FINGER RING-TYPE DOMAIN CONTAINING PROTEIN	
phyparts_dup.dupl.12	SEHU2@DN11420_c0_g1_i1	SEHU2	PTHR47692	RING/U-BOX SUPERFAMILY PROTEIN	
phyparts_dup.dupl.12	SEHU2@DN13388_c0_g2_i1	SEHU2	PTHR11757:SF18	PROLYL ENDOPEPTIDASE	
phyparts_dup.dupl.12	SEHU2@DN14431_c0_g1_i1	SEHU2	PTHR11757:SF18	PROLYL ENDOPEPTIDASE	
phyparts_dup.dupl.12	SEHU2@DN2198_c0_g1_i1	SEHU2	PTHR12233:SF20	VACUOLAR PROTEIN SORTING-ASSOCIATED PROTEIN 26A	
phyparts_dup.dupl.12	SEHU2@DN25579_c0_g1_i1	SEHU2	PTHR24221:SF603	MULTIDRUG_PHEROMONE EXPORTER, MDR FAMILY, ABC TRANSPORTER FAMILY	transmembrane transporter activity#GO:0022857;primary active transmembrane transporter activity#GO:0015399;ATP-dependent activity#GO:0140657;ATPase-coupled transmembrane transporter activity#GO:0042626;transporter activity#GO:0005215;active transmembrane transporter activity#GO:0022804
phyparts_dup.dupl.12	SEHU2@DN4022_c0_g1_i2	SEHU2	PTHR24221:SF603	MULTIDRUG_PHEROMONE EXPORTER, MDR FAMILY, ABC TRANSPORTER FAMILY	transmembrane transporter activity#GO:0022857;primary active transmembrane transporter activity#GO:0015399;ATP-dependent activity#GO:0140657;ATPase-coupled transmembrane transporter activity#GO:0042626;transporter activity#GO:0005215;active transmembrane transporter activity#GO:0022804
phyparts_dup.dupl.12	SEHU2@DN7081_c0_g1_i1	SEHU2	PTHR11071:SF562	PEPTIDYL-PROLYL CIS-TRANS ISOMERASE CYP19-4	peptidyl-prolyl cis-trans isomerase activity#GO:0003755;isomerase activity#GO:0016853;catalytic activity, acting on a protein#GO:0140096;binding#GO:0005488;catalytic activity#GO:0003824;amide binding#GO:0033218;peptide binding#GO:0042277
phyparts_dup.dupl.12	SEHU2@DN7225_c0_g1_i3	SEHU2	PTHR11746:SF336	O-METHYLTRANSFERASE FAMILY PROTEIN	methyltransferase activity#GO:0008168;transferase activity#GO:0016740;transferase activity, transferring one-carbon groups#GO:0016741;O-methyltransferase activity#GO:0008171;catalytic activity#GO:0003824;S-adenosylmethionine-dependent methyltransferase activity#GO:0008757
phyparts_dup.dupl.12	SEHU2@DN7225_c0_g1_i7	SEHU2	PTHR11746:SF336	O-METHYLTRANSFERASE FAMILY PROTEIN	methyltransferase activity#GO:0008168;transferase activity#GO:0016740;transferase activity, transferring one-carbon groups#GO:0016741;O-methyltransferase activity#GO:0008171;catalytic activity#GO:0003824;S-adenosylmethionine-dependent methyltransferase activity#GO:0008757
phyparts_dup.dupl.12	SEHU2@DN7225_c0_g2_i1	SEHU2	PTHR11746:SF195	CAFFEIC ACID 3-O-METHYLTRANSFERASE-LIKE PROTEIN-RELATED	methyltransferase activity#GO:0008168;transferase activity#GO:0016740;transferase activity, transferring one-carbon groups#GO:0016741;O-methyltransferase activity#GO:0008171;catalytic activity#GO:0003824;S-adenosylmethionine-dependent methyltransferase activity#GO:0008757
phyparts_dup.dupl.12	SEPO2@DN1285_c1_g1_i2	SEPO2	PTHR11757:SF18	PROLYL ENDOPEPTIDASE	
phyparts_dup.dupl.12	SEPO2@DN1285_c1_g1_i8	SEPO2	PTHR11757:SF18	PROLYL ENDOPEPTIDASE	
phyparts_dup.dupl.12	SEPO2@DN12942_c0_g1_i4	SEPO2	PTHR47692	RING/U-BOX SUPERFAMILY PROTEIN	
phyparts_dup.dupl.12	SEPO2@DN12942_c0_g1_i4	SEPO2	PTHR47692:SF2	ZINC FINGER RING-TYPE DOMAIN CONTAINING PROTEIN	
phyparts_dup.dupl.12	SEPO2@DN12942_c0_g1_i5	SEPO2	PTHR47692:SF2	ZINC FINGER RING-TYPE DOMAIN CONTAINING PROTEIN	
phyparts_dup.dupl.12	SEPO2@DN12942_c0_g1_i5	SEPO2	PTHR47692	RING/U-BOX SUPERFAMILY PROTEIN	
phyparts_dup.dupl.12	SEPO2@DN1836_c0_g1_i1	SEPO2	PTHR11746:SF336	O-METHYLTRANSFERASE FAMILY PROTEIN	methyltransferase activity#GO:0008168;transferase activity#GO:0016740;transferase activity, transferring one-carbon groups#GO:0016741;O-methyltransferase activity#GO:0008171;catalytic activity#GO:0003824;S-adenosylmethionine-dependent methyltransferase activity#GO:0008757
phyparts_dup.dupl.12	SEPO2@DN1836_c0_g1_i3	SEPO2	PTHR11746:SF336	O-METHYLTRANSFERASE FAMILY PROTEIN	methyltransferase activity#GO:0008168;transferase activity#GO:0016740;transferase activity, transferring one-carbon groups#GO:0016741;O-methyltransferase activity#GO:0008171;catalytic activity#GO:0003824;S-adenosylmethionine-dependent methyltransferase activity#GO:0008757
phyparts_dup.dupl.12	SEPO2@DN1836_c0_g1_i8	SEPO2	PTHR11746:SF336	O-METHYLTRANSFERASE FAMILY PROTEIN	methyltransferase activity#GO:0008168;transferase activity#GO:0016740;transferase activity, transferring one-carbon groups#GO:0016741;O-methyltransferase activity#GO:0008171;catalytic activity#GO:0003824;S-adenosylmethionine-dependent methyltransferase activity#GO:0008757
phyparts_dup.dupl.12	SEPO2@DN18905_c0_g1_i1	SEPO2	PTHR24221:SF464	OS05G0548300 PROTEIN	transmembrane transporter activity#GO:0022857;primary active transmembrane transporter activity#GO:0015399;ATP-dependent activity#GO:0140657;ATPase-coupled transmembrane transporter activity#GO:0042626;transporter activity#GO:0005215;active transmembrane transporter activity#GO:0022804
phyparts_dup.dupl.12	SEPO2@DN20146_c0_g1_i3	SEPO2	PTHR11746:SF336	O-METHYLTRANSFERASE FAMILY PROTEIN	methyltransferase activity#GO:0008168;transferase activity#GO:0016740;transferase activity, transferring one-carbon groups#GO:0016741;O-methyltransferase activity#GO:0008171;catalytic activity#GO:0003824;S-adenosylmethionine-dependent methyltransferase activity#GO:0008757
phyparts_dup.dupl.12	SEPO2@DN20146_c0_g1_i5	SEPO2	PTHR11746:SF195	CAFFEIC ACID 3-O-METHYLTRANSFERASE-LIKE PROTEIN-RELATED	methyltransferase activity#GO:0008168;transferase activity#GO:0016740;transferase activity, transferring one-carbon groups#GO:0016741;O-methyltransferase activity#GO:0008171;catalytic activity#GO:0003824;S-adenosylmethionine-dependent methyltransferase activity#GO:0008757
phyparts_dup.dupl.12	SEPO2@DN4120_c0_g1_i24	SEPO2	PTHR12233:SF20	VACUOLAR PROTEIN SORTING-ASSOCIATED PROTEIN 26A	
phyparts_dup.dupl.12	SEPO2@DN4864_c0_g2_i2	SEPO2	PTHR11071:SF562	PEPTIDYL-PROLYL CIS-TRANS ISOMERASE CYP19-4	peptidyl-prolyl cis-trans isomerase activity#GO:0003755;isomerase activity#GO:0016853;catalytic activity, acting on a protein#GO:0140096;binding#GO:0005488;catalytic activity#GO:0003824;amide binding#GO:0033218;peptide binding#GO:0042277
phyparts_dup.dupl.12	SEPO2@DN65234_c0_g1_i1	SEPO2	PTHR24221:SF603	MULTIDRUG_PHEROMONE EXPORTER, MDR FAMILY, ABC TRANSPORTER FAMILY	transmembrane transporter activity#GO:0022857;primary active transmembrane transporter activity#GO:0015399;ATP-dependent activity#GO:0140657;ATPase-coupled transmembrane transporter activity#GO:0042626;transporter activity#GO:0005215;active transmembrane transporter activity#GO:0022804
phyparts_dup.dupl.12	SEVE2@DN13583_c0_g1_i1	SEVE2	PTHR11746:SF336	O-METHYLTRANSFERASE FAMILY PROTEIN	methyltransferase activity#GO:0008168;transferase activity#GO:0016740;transferase activity, transferring one-carbon groups#GO:0016741;O-methyltransferase activity#GO:0008171;catalytic activity#GO:0003824;S-adenosylmethionine-dependent methyltransferase activity#GO:0008757
phyparts_dup.dupl.12	SEVE2@DN29930_c0_g1_i1	SEVE2	PTHR47692:SF2	ZINC FINGER RING-TYPE DOMAIN CONTAINING PROTEIN	
phyparts_dup.dupl.12	SEVE2@DN29930_c0_g1_i1	SEVE2	PTHR47692	RING/U-BOX SUPERFAMILY PROTEIN	
phyparts_dup.dupl.12	SEVE2@DN4522_c0_g1_i1	SEVE2	PTHR12233:SF20	VACUOLAR PROTEIN SORTING-ASSOCIATED PROTEIN 26A	
phyparts_dup.dupl.12	SEVE2@DN536_c0_g1_i1	SEVE2	PTHR11746:SF336	O-METHYLTRANSFERASE FAMILY PROTEIN	methyltransferase activity#GO:0008168;transferase activity#GO:0016740;transferase activity, transferring one-carbon groups#GO:0016741;O-methyltransferase activity#GO:0008171;catalytic activity#GO:0003824;S-adenosylmethionine-dependent methyltransferase activity#GO:0008757
phyparts_dup.dupl.12	SEVE2@DN536_c0_g1_i2	SEVE2	PTHR11746:SF336	O-METHYLTRANSFERASE FAMILY PROTEIN	methyltransferase activity#GO:0008168;transferase activity#GO:0016740;transferase activity, transferring one-carbon groups#GO:0016741;O-methyltransferase activity#GO:0008171;catalytic activity#GO:0003824;S-adenosylmethionine-dependent methyltransferase activity#GO:0008757
phyparts_dup.dupl.12	SEVE2@DN6229_c0_g1_i2	SEVE2	PTHR24221:SF603	MULTIDRUG_PHEROMONE EXPORTER, MDR FAMILY, ABC TRANSPORTER FAMILY	transmembrane transporter activity#GO:0022857;primary active transmembrane transporter activity#GO:0015399;ATP-dependent activity#GO:0140657;ATPase-coupled transmembrane transporter activity#GO:0042626;transporter activity#GO:0005215;active transmembrane transporter activity#GO:0022804
phyparts_dup.dupl.12	SEVE2@DN7232_c0_g1_i2	SEVE2	PTHR11071:SF562	PEPTIDYL-PROLYL CIS-TRANS ISOMERASE CYP19-4	peptidyl-prolyl cis-trans isomerase activity#GO:0003755;isomerase activity#GO:0016853;catalytic activity, acting on a protein#GO:0140096;binding#GO:0005488;catalytic activity#GO:0003824;amide binding#GO:0033218;peptide binding#GO:0042277
phyparts_dup.dupl.12	SEVE2@DN7807_c0_g1_i2	SEVE2	PTHR11757:SF18	PROLYL ENDOPEPTIDASE	
phyparts_dup.dupl.12	ZAPE2@DN12264_c0_g1_i1	ZAPE2	PTHR11746:SF195	CAFFEIC ACID 3-O-METHYLTRANSFERASE-LIKE PROTEIN-RELATED	methyltransferase activity#GO:0008168;transferase activity#GO:0016740;transferase activity, transferring one-carbon groups#GO:0016741;O-methyltransferase activity#GO:0008171;catalytic activity#GO:0003824;S-adenosylmethionine-dependent methyltransferase activity#GO:0008757
phyparts_dup.dupl.12	ZAPE2@DN12264_c0_g2_i2	ZAPE2	PTHR11746:SF336	O-METHYLTRANSFERASE FAMILY PROTEIN	methyltransferase activity#GO:0008168;transferase activity#GO:0016740;transferase activity, transferring one-carbon groups#GO:0016741;O-methyltransferase activity#GO:0008171;catalytic activity#GO:0003824;S-adenosylmethionine-dependent methyltransferase activity#GO:0008757
phyparts_dup.dupl.12	ZAPE2@DN1242_c0_g4_i1	ZAPE2	PTHR12233:SF20	VACUOLAR PROTEIN SORTING-ASSOCIATED PROTEIN 26A	
phyparts_dup.dupl.12	ZAPE2@DN1452_c0_g1_i2	ZAPE2	PTHR11757:SF18	PROLYL ENDOPEPTIDASE	
phyparts_dup.dupl.12	ZAPE2@DN19750_c0_g1_i1	ZAPE2	PTHR11071:SF562	PEPTIDYL-PROLYL CIS-TRANS ISOMERASE CYP19-4	peptidyl-prolyl cis-trans isomerase activity#GO:0003755;isomerase activity#GO:0016853;catalytic activity, acting on a protein#GO:0140096;binding#GO:0005488;catalytic activity#GO:0003824;amide binding#GO:0033218;peptide binding#GO:0042277
phyparts_dup.dupl.12	ZAPE2@DN26937_c0_g1_i1	ZAPE2	PTHR11746:SF343	CAFFEIC ACID O-METHYLTRANSFERASE	methyltransferase activity#GO:0008168;transferase activity#GO:0016740;transferase activity, transferring one-carbon groups#GO:0016741;O-methyltransferase activity#GO:0008171;catalytic activity#GO:0003824;S-adenosylmethionine-dependent methyltransferase activity#GO:0008757
phyparts_dup.dupl.12	ZAPE2@DN30873_c0_g1_i1	ZAPE2	PTHR47692	RING/U-BOX SUPERFAMILY PROTEIN	
phyparts_dup.dupl.12	ZAPE2@DN30873_c0_g1_i1	ZAPE2	PTHR47692:SF2	ZINC FINGER RING-TYPE DOMAIN CONTAINING PROTEIN	
phyparts_dup.dupl.12	ZAPE2@DN380_c0_g1_i2	ZAPE2	PTHR11746:SF336	O-METHYLTRANSFERASE FAMILY PROTEIN	methyltransferase activity#GO:0008168;transferase activity#GO:0016740;transferase activity, transferring one-carbon groups#GO:0016741;O-methyltransferase activity#GO:0008171;catalytic activity#GO:0003824;S-adenosylmethionine-dependent methyltransferase activity#GO:0008757
