node	gene_id	taxon	panther_id	gene_name	go_terms
phyparts_dup.dupl.10	DEEC@DN2745_c0_g1_i1	DEEC	PTHR18966:SF597	GLUTAMATE RECEPTOR 3.3	signaling receptor activity#GO:0038023;passive transmembrane transporter activity#GO:0022803;transmembrane transporter activity#GO:0022857;gated channel activity#GO:0022836;molecular transducer activity#GO:0060089;ligand-gated monoatomic ion channel activity#GO:0015276;transporter activity#GO:0005215;monoatomic ion channel activity#GO:0005216;monoatomic ion transmembrane transporter activity#GO:0015075;channel activity#GO:0015267;ligand-gated channel activity#GO:0022834
phyparts_dup.dupl.10	DEEC@DN28063_c0_g1_i1	DEEC	PTHR27007:SF325	L-TYPE LECTIN-DOMAIN CONTAINING RECEPTOR KINASE IV.1	
phyparts_dup.dupl.10	DEEC@DN28738_c0_g1_i1	DEEC	PTHR32401:SF50	OS07G0133000 PROTEIN	
phyparts_dup.dupl.10	DEEC@DN29516_c0_g1_i1	DEEC	PTHR36017	EMBRYO DEFECTIVE 1381	
phyparts_dup.dupl.10	DEEC@DN29516_c0_g1_i1	DEEC	PTHR36017:SF1	EMBRYO DEFECTIVE 1381	
phyparts_dup.dupl.10	DEEC@DN32371_c0_g1_i1	DEEC	PTHR36017	EMBRYO DEFECTIVE 1381	
phyparts_dup.dupl.10	DEEC@DN32371_c0_g1_i1	DEEC	PTHR36017:SF1	EMBRYO DEFECTIVE 1381	
phyparts_dup.dupl.10	DEEC@DN32605_c0_g1_i1	DEEC	PTHR24009:SF11	ZINC FINGER CCCH DOMAIN-CONTAINING PROTEIN 53-LIKE	
phyparts_dup.dupl.10	DEEC@DN32841_c0_g1_i1	DEEC	PTHR12965:SF2	VACUOLAR PROTEIN SORTING-ASSOCIATED PROTEIN 54, CHLOROPLASTIC-LIKE ISOFORM X1	syntaxin binding#GO:0019905;protein binding#GO:0005515;binding#GO:0005488;SNARE binding#GO:0000149
phyparts_dup.dupl.10	DEEC@DN3753_c0_g1_i1	DEEC	PTHR24009:SF11	ZINC FINGER CCCH DOMAIN-CONTAINING PROTEIN 53-LIKE	
phyparts_dup.dupl.10	DEEC@DN3757_c0_g3_i1	DEEC	PTHR31901:SF96	INDOLE-3-ACETIC ACID-AMIDO SYNTHETASE GH3.1-RELATED	ligase activity#GO:0016874;catalytic activity#GO:0003824
phyparts_dup.dupl.10	DEEC@DN3757_c0_g3_i3	DEEC	PTHR31901:SF7	INDOLE-3-ACETIC ACID-AMIDO SYNTHETASE GH3.2-RELATED	ligase activity#GO:0016874;catalytic activity#GO:0003824
phyparts_dup.dupl.10	DEEC@DN4887_c0_g1_i2	DEEC	PTHR24009:SF11	ZINC FINGER CCCH DOMAIN-CONTAINING PROTEIN 53-LIKE	
phyparts_dup.dupl.10	DEEC@DN4887_c0_g2_i2	DEEC	PTHR24009:SF11	ZINC FINGER CCCH DOMAIN-CONTAINING PROTEIN 53-LIKE	
phyparts_dup.dupl.10	DEEC@DN5698_c0_g1_i2	DEEC	PTHR27007:SF325	L-TYPE LECTIN-DOMAIN CONTAINING RECEPTOR KINASE IV.1	
phyparts_dup.dupl.10	DEEC@DN664_c0_g1_i1	DEEC	PTHR19431:SF6	LARGE RIBOSOMAL SUBUNIT PROTEIN UL4 C-TERMINAL DOMAIN-CONTAINING PROTEIN	structural constituent of ribosome#GO:0003735;nucleic acid binding#GO:0003676;RNA binding#GO:0003723;structural molecule activity#GO:0005198;binding#GO:0005488;organic cyclic compound binding#GO:0097159
phyparts_dup.dupl.10	DEEC@DN664_c0_g1_i8	DEEC	PTHR19431:SF6	LARGE RIBOSOMAL SUBUNIT PROTEIN UL4 C-TERMINAL DOMAIN-CONTAINING PROTEIN	structural constituent of ribosome#GO:0003735;nucleic acid binding#GO:0003676;RNA binding#GO:0003723;structural molecule activity#GO:0005198;binding#GO:0005488;organic cyclic compound binding#GO:0097159
phyparts_dup.dupl.10	DEEC@DN9753_c0_g1_i1	DEEC	PTHR44218:SF15	PROTEIN SPA1-RELATED 2	
phyparts_dup.dupl.10	MECR2@DN1523_c0_g2_i7	MECR2	PTHR31814:SF6	PHOSPHOMEVALONATE KINASE	transferase activity, transferring phosphorus-containing groups#GO:0016772;transferase activity#GO:0016740;catalytic activity#GO:0003824;kinase activity#GO:0016301;phosphotransferase activity, phosphate group as acceptor#GO:0016776
phyparts_dup.dupl.10	MECR2@DN1523_c0_g2_i8	MECR2	PTHR31814:SF6	PHOSPHOMEVALONATE KINASE	transferase activity, transferring phosphorus-containing groups#GO:0016772;transferase activity#GO:0016740;catalytic activity#GO:0003824;kinase activity#GO:0016301;phosphotransferase activity, phosphate group as acceptor#GO:0016776
phyparts_dup.dupl.10	MECR2@DN16186_c1_g1_i1	MECR2	PTHR18966:SF502	GLUTAMATE RECEPTOR 3.1	signaling receptor activity#GO:0038023;passive transmembrane transporter activity#GO:0022803;transmembrane transporter activity#GO:0022857;gated channel activity#GO:0022836;molecular transducer activity#GO:0060089;ligand-gated monoatomic ion channel activity#GO:0015276;transporter activity#GO:0005215;monoatomic ion channel activity#GO:0005216;monoatomic ion transmembrane transporter activity#GO:0015075;channel activity#GO:0015267;ligand-gated channel activity#GO:0022834
phyparts_dup.dupl.10	MECR2@DN18847_c0_g2_i1	MECR2	PTHR12965:SF2	VACUOLAR PROTEIN SORTING-ASSOCIATED PROTEIN 54, CHLOROPLASTIC-LIKE ISOFORM X1	syntaxin binding#GO:0019905;protein binding#GO:0005515;binding#GO:0005488;SNARE binding#GO:0000149
phyparts_dup.dupl.10	MECR2@DN18847_c0_g3_i1	MECR2	PTHR12965:SF2	VACUOLAR PROTEIN SORTING-ASSOCIATED PROTEIN 54, CHLOROPLASTIC-LIKE ISOFORM X1	syntaxin binding#GO:0019905;protein binding#GO:0005515;binding#GO:0005488;SNARE binding#GO:0000149
phyparts_dup.dupl.10	MECR2@DN22248_c0_g1_i1	MECR2	PTHR36017	EMBRYO DEFECTIVE 1381	
phyparts_dup.dupl.10	MECR2@DN22248_c0_g1_i1	MECR2	PTHR36017:SF1	EMBRYO DEFECTIVE 1381	
phyparts_dup.dupl.10	MECR2@DN22248_c0_g4_i1	MECR2	PTHR36017:SF1	EMBRYO DEFECTIVE 1381	
phyparts_dup.dupl.10	MECR2@DN22248_c0_g4_i1	MECR2	PTHR36017	EMBRYO DEFECTIVE 1381	
phyparts_dup.dupl.10	MECR2@DN2739_c0_g1_i3	MECR2	PTHR27007:SF456	PROTEIN KINASE DOMAIN-CONTAINING PROTEIN	
phyparts_dup.dupl.10	MECR2@DN2739_c0_g4_i1	MECR2	PTHR27007:SF456	PROTEIN KINASE DOMAIN-CONTAINING PROTEIN	
phyparts_dup.dupl.10	MECR2@DN3175_c0_g1_i1	MECR2	PTHR24009:SF11	ZINC FINGER CCCH DOMAIN-CONTAINING PROTEIN 53-LIKE	
phyparts_dup.dupl.10	MECR2@DN3949_c0_g1_i4	MECR2	PTHR18966:SF597	GLUTAMATE RECEPTOR 3.3	signaling receptor activity#GO:0038023;passive transmembrane transporter activity#GO:0022803;transmembrane transporter activity#GO:0022857;gated channel activity#GO:0022836;molecular transducer activity#GO:0060089;ligand-gated monoatomic ion channel activity#GO:0015276;transporter activity#GO:0005215;monoatomic ion channel activity#GO:0005216;monoatomic ion transmembrane transporter activity#GO:0015075;channel activity#GO:0015267;ligand-gated channel activity#GO:0022834
phyparts_dup.dupl.10	MECR2@DN3949_c1_g1_i1	MECR2	PTHR18966:SF412	GLUTAMATE RECEPTOR 3.6	signaling receptor activity#GO:0038023;passive transmembrane transporter activity#GO:0022803;transmembrane transporter activity#GO:0022857;gated channel activity#GO:0022836;molecular transducer activity#GO:0060089;ligand-gated monoatomic ion channel activity#GO:0015276;transporter activity#GO:0005215;monoatomic ion channel activity#GO:0005216;monoatomic ion transmembrane transporter activity#GO:0015075;channel activity#GO:0015267;ligand-gated channel activity#GO:0022834
phyparts_dup.dupl.10	MECR2@DN40216_c0_g1_i1	MECR2	PTHR19431:SF6	LARGE RIBOSOMAL SUBUNIT PROTEIN UL4 C-TERMINAL DOMAIN-CONTAINING PROTEIN	structural constituent of ribosome#GO:0003735;nucleic acid binding#GO:0003676;RNA binding#GO:0003723;structural molecule activity#GO:0005198;binding#GO:0005488;organic cyclic compound binding#GO:0097159
phyparts_dup.dupl.10	MECR2@DN40216_c0_g1_i3	MECR2	PTHR19431:SF6	LARGE RIBOSOMAL SUBUNIT PROTEIN UL4 C-TERMINAL DOMAIN-CONTAINING PROTEIN	structural constituent of ribosome#GO:0003735;nucleic acid binding#GO:0003676;RNA binding#GO:0003723;structural molecule activity#GO:0005198;binding#GO:0005488;organic cyclic compound binding#GO:0097159
phyparts_dup.dupl.10	MECR2@DN4061_c1_g1_i2	MECR2	PTHR31901:SF7	INDOLE-3-ACETIC ACID-AMIDO SYNTHETASE GH3.2-RELATED	ligase activity#GO:0016874;catalytic activity#GO:0003824
phyparts_dup.dupl.10	MECR2@DN4762_c0_g1_i2	MECR2	PTHR44218:SF15	PROTEIN SPA1-RELATED 2	
phyparts_dup.dupl.10	MECR2@DN4762_c0_g2_i1	MECR2	PTHR44218:SF15	PROTEIN SPA1-RELATED 2	
phyparts_dup.dupl.10	MECR2@DN5639_c0_g2_i4	MECR2	PTHR27007:SF325	L-TYPE LECTIN-DOMAIN CONTAINING RECEPTOR KINASE IV.1	
phyparts_dup.dupl.10	MECR2@DN5639_c0_g4_i1	MECR2	PTHR27007:SF456	PROTEIN KINASE DOMAIN-CONTAINING PROTEIN	
phyparts_dup.dupl.10	MECR2@DN6092_c0_g1_i1	MECR2	PTHR12428:SF61	ALBINO3-LIKE PROTEIN 2, CHLOROPLASTIC	
phyparts_dup.dupl.10	MECR2@DN6092_c0_g3_i1	MECR2	PTHR12428:SF61	ALBINO3-LIKE PROTEIN 2, CHLOROPLASTIC	
phyparts_dup.dupl.10	MECR2@DN7651_c1_g2_i1	MECR2	PTHR24009:SF11	ZINC FINGER CCCH DOMAIN-CONTAINING PROTEIN 53-LIKE	
phyparts_dup.dupl.10	MECR2@DN7651_c1_g2_i5	MECR2	PTHR24009:SF11	ZINC FINGER CCCH DOMAIN-CONTAINING PROTEIN 53-LIKE	
phyparts_dup.dupl.10	MECR2@DN8930_c0_g1_i1	MECR2	PTHR31901:SF96	INDOLE-3-ACETIC ACID-AMIDO SYNTHETASE GH3.1-RELATED	ligase activity#GO:0016874;catalytic activity#GO:0003824
phyparts_dup.dupl.10	MECR2@DN9664_c0_g1_i11	MECR2	PTHR42683:SF81	ENOYL REDUCTASE (ER) DOMAIN-CONTAINING PROTEIN	oxidoreductase activity, acting on CH-OH group of donors#GO:0016614;catalytic activity#GO:0003824;oxidoreductase activity#GO:0016491;oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor#GO:0016616
phyparts_dup.dupl.10	MECR2@DN9664_c0_g1_i9	MECR2	PTHR42683:SF81	ENOYL REDUCTASE (ER) DOMAIN-CONTAINING PROTEIN	oxidoreductase activity, acting on CH-OH group of donors#GO:0016614;catalytic activity#GO:0003824;oxidoreductase activity#GO:0016491;oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor#GO:0016616
phyparts_dup.dupl.10	SEHU2@DN10096_c0_g1_i5	SEHU2	PTHR18966:SF412	GLUTAMATE RECEPTOR 3.6	signaling receptor activity#GO:0038023;passive transmembrane transporter activity#GO:0022803;transmembrane transporter activity#GO:0022857;gated channel activity#GO:0022836;molecular transducer activity#GO:0060089;ligand-gated monoatomic ion channel activity#GO:0015276;transporter activity#GO:0005215;monoatomic ion channel activity#GO:0005216;monoatomic ion transmembrane transporter activity#GO:0015075;channel activity#GO:0015267;ligand-gated channel activity#GO:0022834
phyparts_dup.dupl.10	SEHU2@DN10096_c0_g1_i7	SEHU2	PTHR18966:SF597	GLUTAMATE RECEPTOR 3.3	signaling receptor activity#GO:0038023;passive transmembrane transporter activity#GO:0022803;transmembrane transporter activity#GO:0022857;gated channel activity#GO:0022836;molecular transducer activity#GO:0060089;ligand-gated monoatomic ion channel activity#GO:0015276;transporter activity#GO:0005215;monoatomic ion channel activity#GO:0005216;monoatomic ion transmembrane transporter activity#GO:0015075;channel activity#GO:0015267;ligand-gated channel activity#GO:0022834
phyparts_dup.dupl.10	SEHU2@DN10096_c0_g2_i1	SEHU2	PTHR18966:SF597	GLUTAMATE RECEPTOR 3.3	signaling receptor activity#GO:0038023;passive transmembrane transporter activity#GO:0022803;transmembrane transporter activity#GO:0022857;gated channel activity#GO:0022836;molecular transducer activity#GO:0060089;ligand-gated monoatomic ion channel activity#GO:0015276;transporter activity#GO:0005215;monoatomic ion channel activity#GO:0005216;monoatomic ion transmembrane transporter activity#GO:0015075;channel activity#GO:0015267;ligand-gated channel activity#GO:0022834
phyparts_dup.dupl.10	SEHU2@DN12625_c0_g1_i1	SEHU2	PTHR12428:SF61	ALBINO3-LIKE PROTEIN 2, CHLOROPLASTIC	
phyparts_dup.dupl.10	SEHU2@DN12625_c0_g2_i2	SEHU2	PTHR12428:SF61	ALBINO3-LIKE PROTEIN 2, CHLOROPLASTIC	
phyparts_dup.dupl.10	SEHU2@DN15413_c0_g1_i2	SEHU2	PTHR36017:SF1	EMBRYO DEFECTIVE 1381	
phyparts_dup.dupl.10	SEHU2@DN15413_c0_g1_i2	SEHU2	PTHR36017	EMBRYO DEFECTIVE 1381	
phyparts_dup.dupl.10	SEHU2@DN22492_c0_g1_i1	SEHU2	PTHR12965:SF2	VACUOLAR PROTEIN SORTING-ASSOCIATED PROTEIN 54, CHLOROPLASTIC-LIKE ISOFORM X1	syntaxin binding#GO:0019905;protein binding#GO:0005515;binding#GO:0005488;SNARE binding#GO:0000149
phyparts_dup.dupl.10	SEHU2@DN2623_c0_g1_i2	SEHU2	PTHR42683:SF81	ENOYL REDUCTASE (ER) DOMAIN-CONTAINING PROTEIN	oxidoreductase activity, acting on CH-OH group of donors#GO:0016614;catalytic activity#GO:0003824;oxidoreductase activity#GO:0016491;oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor#GO:0016616
phyparts_dup.dupl.10	SEHU2@DN2623_c0_g1_i3	SEHU2	PTHR42683:SF81	ENOYL REDUCTASE (ER) DOMAIN-CONTAINING PROTEIN	oxidoreductase activity, acting on CH-OH group of donors#GO:0016614;catalytic activity#GO:0003824;oxidoreductase activity#GO:0016491;oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor#GO:0016616
phyparts_dup.dupl.10	SEHU2@DN3149_c0_g1_i1	SEHU2	PTHR27007:SF456	PROTEIN KINASE DOMAIN-CONTAINING PROTEIN	
phyparts_dup.dupl.10	SEHU2@DN4240_c0_g1_i8	SEHU2	PTHR19431:SF6	LARGE RIBOSOMAL SUBUNIT PROTEIN UL4 C-TERMINAL DOMAIN-CONTAINING PROTEIN	structural constituent of ribosome#GO:0003735;nucleic acid binding#GO:0003676;RNA binding#GO:0003723;structural molecule activity#GO:0005198;binding#GO:0005488;organic cyclic compound binding#GO:0097159
phyparts_dup.dupl.10	SEHU2@DN5101_c0_g1_i1	SEHU2	PTHR31814:SF6	PHOSPHOMEVALONATE KINASE	transferase activity, transferring phosphorus-containing groups#GO:0016772;transferase activity#GO:0016740;catalytic activity#GO:0003824;kinase activity#GO:0016301;phosphotransferase activity, phosphate group as acceptor#GO:0016776
phyparts_dup.dupl.10	SEHU2@DN5253_c0_g1_i1	SEHU2	PTHR12965:SF2	VACUOLAR PROTEIN SORTING-ASSOCIATED PROTEIN 54, CHLOROPLASTIC-LIKE ISOFORM X1	syntaxin binding#GO:0019905;protein binding#GO:0005515;binding#GO:0005488;SNARE binding#GO:0000149
phyparts_dup.dupl.10	SEHU2@DN5290_c0_g1_i1	SEHU2	PTHR12965:SF2	VACUOLAR PROTEIN SORTING-ASSOCIATED PROTEIN 54, CHLOROPLASTIC-LIKE ISOFORM X1	syntaxin binding#GO:0019905;protein binding#GO:0005515;binding#GO:0005488;SNARE binding#GO:0000149
phyparts_dup.dupl.10	SEHU2@DN5783_c0_g1_i2	SEHU2	PTHR36017	EMBRYO DEFECTIVE 1381	
phyparts_dup.dupl.10	SEHU2@DN5783_c0_g1_i2	SEHU2	PTHR36017:SF1	EMBRYO DEFECTIVE 1381	
phyparts_dup.dupl.10	SEHU2@DN9991_c0_g1_i3	SEHU2	PTHR44218:SF15	PROTEIN SPA1-RELATED 2	
phyparts_dup.dupl.10	SEPO2@DN10554_c0_g1_i6	SEPO2	PTHR12428:SF61	ALBINO3-LIKE PROTEIN 2, CHLOROPLASTIC	
phyparts_dup.dupl.10	SEPO2@DN1623_c0_g1_i30	SEPO2	PTHR18966:SF597	GLUTAMATE RECEPTOR 3.3	signaling receptor activity#GO:0038023;passive transmembrane transporter activity#GO:0022803;transmembrane transporter activity#GO:0022857;gated channel activity#GO:0022836;molecular transducer activity#GO:0060089;ligand-gated monoatomic ion channel activity#GO:0015276;transporter activity#GO:0005215;monoatomic ion channel activity#GO:0005216;monoatomic ion transmembrane transporter activity#GO:0015075;channel activity#GO:0015267;ligand-gated channel activity#GO:0022834
phyparts_dup.dupl.10	SEPO2@DN1623_c0_g1_i36	SEPO2	PTHR18966:SF412	GLUTAMATE RECEPTOR 3.6	signaling receptor activity#GO:0038023;passive transmembrane transporter activity#GO:0022803;transmembrane transporter activity#GO:0022857;gated channel activity#GO:0022836;molecular transducer activity#GO:0060089;ligand-gated monoatomic ion channel activity#GO:0015276;transporter activity#GO:0005215;monoatomic ion channel activity#GO:0005216;monoatomic ion transmembrane transporter activity#GO:0015075;channel activity#GO:0015267;ligand-gated channel activity#GO:0022834
phyparts_dup.dupl.10	SEPO2@DN21113_c0_g1_i1	SEPO2	PTHR18966:SF412	GLUTAMATE RECEPTOR 3.6	signaling receptor activity#GO:0038023;passive transmembrane transporter activity#GO:0022803;transmembrane transporter activity#GO:0022857;gated channel activity#GO:0022836;molecular transducer activity#GO:0060089;ligand-gated monoatomic ion channel activity#GO:0015276;transporter activity#GO:0005215;monoatomic ion channel activity#GO:0005216;monoatomic ion transmembrane transporter activity#GO:0015075;channel activity#GO:0015267;ligand-gated channel activity#GO:0022834
phyparts_dup.dupl.10	SEPO2@DN2654_c0_g1_i1	SEPO2	PTHR31814:SF6	PHOSPHOMEVALONATE KINASE	transferase activity, transferring phosphorus-containing groups#GO:0016772;transferase activity#GO:0016740;catalytic activity#GO:0003824;kinase activity#GO:0016301;phosphotransferase activity, phosphate group as acceptor#GO:0016776
phyparts_dup.dupl.10	SEPO2@DN421_c0_g2_i1	SEPO2	PTHR27007:SF456	PROTEIN KINASE DOMAIN-CONTAINING PROTEIN	
phyparts_dup.dupl.10	SEPO2@DN4375_c0_g1_i6	SEPO2	PTHR44218:SF15	PROTEIN SPA1-RELATED 2	
phyparts_dup.dupl.10	SEPO2@DN6029_c0_g1_i13	SEPO2	PTHR12965:SF2	VACUOLAR PROTEIN SORTING-ASSOCIATED PROTEIN 54, CHLOROPLASTIC-LIKE ISOFORM X1	syntaxin binding#GO:0019905;protein binding#GO:0005515;binding#GO:0005488;SNARE binding#GO:0000149
phyparts_dup.dupl.10	SEPO2@DN60445_c0_g1_i1	SEPO2	PTHR18966:SF597	GLUTAMATE RECEPTOR 3.3	signaling receptor activity#GO:0038023;passive transmembrane transporter activity#GO:0022803;transmembrane transporter activity#GO:0022857;gated channel activity#GO:0022836;molecular transducer activity#GO:0060089;ligand-gated monoatomic ion channel activity#GO:0015276;transporter activity#GO:0005215;monoatomic ion channel activity#GO:0005216;monoatomic ion transmembrane transporter activity#GO:0015075;channel activity#GO:0015267;ligand-gated channel activity#GO:0022834
phyparts_dup.dupl.10	SEPO2@DN66270_c0_g1_i1	SEPO2	PTHR18966:SF412	GLUTAMATE RECEPTOR 3.6	signaling receptor activity#GO:0038023;passive transmembrane transporter activity#GO:0022803;transmembrane transporter activity#GO:0022857;gated channel activity#GO:0022836;molecular transducer activity#GO:0060089;ligand-gated monoatomic ion channel activity#GO:0015276;transporter activity#GO:0005215;monoatomic ion channel activity#GO:0005216;monoatomic ion transmembrane transporter activity#GO:0015075;channel activity#GO:0015267;ligand-gated channel activity#GO:0022834
phyparts_dup.dupl.10	SEPO2@DN6683_c0_g1_i1	SEPO2	PTHR42683:SF81	ENOYL REDUCTASE (ER) DOMAIN-CONTAINING PROTEIN	oxidoreductase activity, acting on CH-OH group of donors#GO:0016614;catalytic activity#GO:0003824;oxidoreductase activity#GO:0016491;oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor#GO:0016616
phyparts_dup.dupl.10	SEPO2@DN6683_c0_g1_i3	SEPO2	PTHR42683:SF81	ENOYL REDUCTASE (ER) DOMAIN-CONTAINING PROTEIN	oxidoreductase activity, acting on CH-OH group of donors#GO:0016614;catalytic activity#GO:0003824;oxidoreductase activity#GO:0016491;oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor#GO:0016616
phyparts_dup.dupl.10	SEPO2@DN6683_c0_g1_i4	SEPO2	PTHR42683:SF81	ENOYL REDUCTASE (ER) DOMAIN-CONTAINING PROTEIN	oxidoreductase activity, acting on CH-OH group of donors#GO:0016614;catalytic activity#GO:0003824;oxidoreductase activity#GO:0016491;oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor#GO:0016616
phyparts_dup.dupl.10	SEPO2@DN6683_c0_g1_i5	SEPO2	PTHR42683:SF81	ENOYL REDUCTASE (ER) DOMAIN-CONTAINING PROTEIN	oxidoreductase activity, acting on CH-OH group of donors#GO:0016614;catalytic activity#GO:0003824;oxidoreductase activity#GO:0016491;oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor#GO:0016616
phyparts_dup.dupl.10	SEPO2@DN7922_c0_g1_i6	SEPO2	PTHR36017	EMBRYO DEFECTIVE 1381	
phyparts_dup.dupl.10	SEPO2@DN7922_c0_g1_i6	SEPO2	PTHR36017:SF1	EMBRYO DEFECTIVE 1381	
phyparts_dup.dupl.10	SEPO2@DN794_c0_g1_i6	SEPO2	PTHR19431:SF6	LARGE RIBOSOMAL SUBUNIT PROTEIN UL4 C-TERMINAL DOMAIN-CONTAINING PROTEIN	structural constituent of ribosome#GO:0003735;nucleic acid binding#GO:0003676;RNA binding#GO:0003723;structural molecule activity#GO:0005198;binding#GO:0005488;organic cyclic compound binding#GO:0097159
phyparts_dup.dupl.10	SEPO2@DN8379_c0_g1_i2	SEPO2	PTHR18966:SF597	GLUTAMATE RECEPTOR 3.3	signaling receptor activity#GO:0038023;passive transmembrane transporter activity#GO:0022803;transmembrane transporter activity#GO:0022857;gated channel activity#GO:0022836;molecular transducer activity#GO:0060089;ligand-gated monoatomic ion channel activity#GO:0015276;transporter activity#GO:0005215;monoatomic ion channel activity#GO:0005216;monoatomic ion transmembrane transporter activity#GO:0015075;channel activity#GO:0015267;ligand-gated channel activity#GO:0022834
phyparts_dup.dupl.10	SEPO2@DN9664_c0_g1_i4	SEPO2	PTHR12965:SF2	VACUOLAR PROTEIN SORTING-ASSOCIATED PROTEIN 54, CHLOROPLASTIC-LIKE ISOFORM X1	syntaxin binding#GO:0019905;protein binding#GO:0005515;binding#GO:0005488;SNARE binding#GO:0000149
phyparts_dup.dupl.10	SEVE2@DN19712_c0_g1_i1	SEVE2	PTHR44218:SF15	PROTEIN SPA1-RELATED 2	
phyparts_dup.dupl.10	SEVE2@DN23322_c0_g1_i1	SEVE2	PTHR36017	EMBRYO DEFECTIVE 1381	
phyparts_dup.dupl.10	SEVE2@DN23322_c0_g1_i1	SEVE2	PTHR36017:SF1	EMBRYO DEFECTIVE 1381	
phyparts_dup.dupl.10	SEVE2@DN24824_c0_g1_i1	SEVE2	PTHR12428:SF61	ALBINO3-LIKE PROTEIN 2, CHLOROPLASTIC	
phyparts_dup.dupl.10	SEVE2@DN27374_c0_g1_i1	SEVE2	PTHR36017	EMBRYO DEFECTIVE 1381	
phyparts_dup.dupl.10	SEVE2@DN27374_c0_g1_i1	SEVE2	PTHR36017:SF1	EMBRYO DEFECTIVE 1381	
phyparts_dup.dupl.10	SEVE2@DN31807_c0_g1_i1	SEVE2	PTHR36017:SF1	EMBRYO DEFECTIVE 1381	
phyparts_dup.dupl.10	SEVE2@DN31807_c0_g1_i1	SEVE2	PTHR36017	EMBRYO DEFECTIVE 1381	
phyparts_dup.dupl.10	SEVE2@DN3281_c0_g1_i3	SEVE2	PTHR12965:SF2	VACUOLAR PROTEIN SORTING-ASSOCIATED PROTEIN 54, CHLOROPLASTIC-LIKE ISOFORM X1	syntaxin binding#GO:0019905;protein binding#GO:0005515;binding#GO:0005488;SNARE binding#GO:0000149
phyparts_dup.dupl.10	SEVE2@DN3598_c0_g1_i1	SEVE2	PTHR18966:SF597	GLUTAMATE RECEPTOR 3.3	signaling receptor activity#GO:0038023;passive transmembrane transporter activity#GO:0022803;transmembrane transporter activity#GO:0022857;gated channel activity#GO:0022836;molecular transducer activity#GO:0060089;ligand-gated monoatomic ion channel activity#GO:0015276;transporter activity#GO:0005215;monoatomic ion channel activity#GO:0005216;monoatomic ion transmembrane transporter activity#GO:0015075;channel activity#GO:0015267;ligand-gated channel activity#GO:0022834
